Year,Week,Team,PlayerName,PlayerID,Position,Points,Status,SnapsPlayed,KTC
2024,10,Halteclere,TREY BENSON,11589,RB,19.4,Played,16.0,3364
2024,10,Halteclere,JALEN MCMILLAN,11618,WR,0,Did Not Play,0,3098
2024,10,Halteclere,BRENDEN RICE,11621,WR,0,Did Not Play,0,1171
2024,10,Halteclere,ISAAC GUERENDO,11651,RB,0.0,Played,3.0,2739
2024,10,Halteclere,TREVIN WALLACE,11724,LB,0,Did Not Play,0,
2024,10,Halteclere,DEVAUGHN VELE,11834,WR,17.8,Played,38.0,1633
2024,10,Halteclere,TJ WATT,4070,LB,0,Did Not Play,0,
2024,10,Halteclere,ZACH WILSON,7538,QB,0,Did Not Play,0,1481
2024,10,Halteclere,ELIJAH MOORE,7596,WR,0,Did Not Play,0,1858
2024,10,Halteclere,JAHAN DOTSON,8119,WR,6.4,Played,30.0,1685
2024,10,Halteclere,MALIK WILLIS,8161,QB,0,Did Not Play,0,1641
2024,10,Halteclere,KAYSHON BOUTTE,9504,WR,13.4,Played,62.0,2106
2024,10,Halteclere,TYJAE SPEARS,9508,RB,13.200000000000001,Played,25.0,2872
2024,10,androooooo,ZAMIR WHITE,8139,RB,0,Did Not Play,0,1213
2024,10,androooooo,DARIUS SLAYTON,6149,WR,0,Did Not Play,0,1688
2024,10,androooooo,CALEB WILLIAMS,11560,QB,15.0,Played,60.0,6758
2024,10,androooooo,MIKE MAYER,9482,TE,0,Did Not Play,0,2264
2024,10,androooooo,BRANDON AIYUK,6803,WR,0,Did Not Play,0,4220
2024,10,androooooo,CHRIS OLAVE,8144,WR,0,Did Not Play,0,4647
2024,10,androooooo,CAM AKERS,6938,RB,10.400000000000002,Played,26.0,1299
2024,10,androooooo,KEON COLEMAN,11637,WR,0,Did Not Play,0,3696
2024,10,androooooo,MARSHAWN LLOYD,11581,RB,0,Did Not Play,0,2379
2024,10,androooooo,TROY FRANKLIN,11627,WR,2.8,Played,20.0,2430
2024,10,androooooo,RASHID SHAHEED,8676,WR,0,Did Not Play,0,2903
2024,10,androooooo,ANDREI IOSIVAS,10226,WR,7.800000000000001,Played,69.0,2093
2024,10,androooooo,JULIUS CHESTNUT,8254,RB,0,Played,0,595
2024,10,androooooo,KEATON MITCHELL,9511,RB,0,Played,2.0,2041
2024,10,androooooo,JAKE HAENER,10215,QB,0,Did Not Play,0,531
2024,10,androooooo,CHRIS GODWIN,4037,WR,0,Did Not Play,0,3938
2024,10,androooooo,JOHN METCHIE,8147,WR,25.8,Played,44.0,1706
2024,10,androooooo,JACOB COWING,11616,WR,-4.0,Played,3.0,1388
2024,10,ShadyCommish88,RAY DAVIS,11575,RB,1.2000000000000002,Played,11.0,2644
2024,10,ShadyCommish88,BROCK BOWERS,11604,TE,0,Did Not Play,0,8206
2024,10,ShadyCommish88,RYAN FLOURNOY,11783,WR,0,Played,16.0,684
2024,10,ShadyCommish88,DAMEON PIERCE,8129,RB,0,Did Not Play,0,1388
2024,10,ShadyCommish88,ODELL BECKHAM,2078,WR,5.4,Played,17.0,
2024,10,ShadyCommish88,CEDRIC TILLMAN,10444,WR,0,Did Not Play,0,2695
2024,10,ShadyCommish88,TREY LANCE,7610,QB,2.5000000000000004,Played,15.0,970
2024,10,ShadyCommish88,AIDAN OCONNELL,10866,QB,0,Did Not Play,0,1373
2024,10,ShadyCommish88,ANTHONY RICHARDSON,9229,QB,0,Did Not Play,0,3642
2024,10,ShadyCommish88,MIKE PENIX,11559,QB,0,Did Not Play,0,5398
2024,10,ShadyCommish88,CHRIS RODRIGUEZ,10219,RB,0.8,Played,5.0,1191
2024,10,ShadyCommish88,BRAELON ALLEN,11576,RB,7.800000000000001,Played,14.0,3010
2024,10,ShadyCommish88,TUCKER KRAFT,9484,TE,0,Did Not Play,0,3374
2024,10,ShadyCommish88,JORDAN MASON,8408,RB,1.0,Played,3.0,2855
2024,10,ShadyCommish88,DORIAN THOMPSON ROBINSON,10862,QB,0,Did Not Play,0,946
2024,10,ShadyCommish88,JORDAN TRAVIS,11567,QB,0,Did Not Play,0,1085
2024,10,ShadyCommish88,ISIAH PACHECO,8205,RB,0,Did Not Play,0,3073
2024,10,ShadyCommish88,ERICK ALL,11592,TE,0,Did Not Play,0,1717
2024,10,ShadyCommish88,BRANDIN COOKS,2197,WR,0,Did Not Play,0,1216
2024,10,ShadyCommish88,MALIK WASHINGTON,11610,WR,14.0,Played,18.0,1859
2024,10,ShadyCommish88,JOE FLACCO,19,QB,23.200000000000003,Played,64.0,1357
2024,10,ShadyCommish88,DEVONTEZ WALKER,11629,WR,0,Played,0,1327
2024,10,emanueljd3,SAM LAPORTA,10859,TE,24.200000000000003,Played,39.0,5361
2024,10,emanueljd3,AUDRIC ESTIME,11579,RB,10.600000000000001,Played,26.0,2235
2024,10,emanueljd3,JATAVION SANDERS,11600,TE,9.6,Played,53.0,2616
2024,10,emanueljd3,JAVON BAKER,11645,WR,0,Played,4.0,1672
2024,10,emanueljd3,MIKE EVANS,2216,WR,0,Did Not Play,0,3957
2024,10,emanueljd3,TYREEK HILL,3321,WR,14.399999999999999,Played,46.0,3968
2024,10,emanueljd3,NOAH BROWN,4234,WR,9.600000000000001,Played,57.0,1234
2024,10,emanueljd3,CALVIN RIDLEY,4981,WR,33.8,Played,50.0,2952
2024,10,emanueljd3,COURTLAND SUTTON,5045,WR,26.0,Played,54.0,3437
2024,10,emanueljd3,ROBERT SPILLANE,5726,LB,0,Did Not Play,0,
2024,10,emanueljd3,DAVID MONTGOMERY,5892,RB,18.200000000000003,Played,26.0,3860
2024,10,emanueljd3,JORDAN LOVE,6804,QB,0,Did Not Play,0,6264
2024,10,emanueljd3,TRAVIS ETIENNE,7543,RB,9.600000000000001,Played,30.0,3168
2024,10,emanueljd3,JAMESON WILLIAMS,8148,WR,14.600000000000001,Played,48.0,4551
2024,10,lamjohnson56,RASHEE RICE,10229,WR,0,Did Not Play,0,5411
2024,10,lamjohnson56,SPENCER RATTLER,11562,QB,0,Did Not Play,0,1875
2024,10,lamjohnson56,JARED WILEY,11595,TE,0,Did Not Play,0,1102
2024,10,lamjohnson56,BEN SINNOTT,11596,TE,0,Played,13.0,2647
2024,10,lamjohnson56,ADONAI MITCHELL,11625,WR,20.200000000000003,Played,60.0,2787
2024,10,lamjohnson56,ZACH ERTZ,1339,TE,10.2,Played,49.0,1836
2024,10,lamjohnson56,GENO SMITH,1373,QB,0,Did Not Play,0,3456
2024,10,lamjohnson56,DIONTAE JOHNSON,5937,WR,2.2,Played,5.0,1355
2024,10,lamjohnson56,ALEXANDER MATTISON,5987,RB,0,Did Not Play,0,1336
2024,10,lamjohnson56,AJ DILLON,6828,RB,0,Did Not Play,0,1187
2024,10,lamjohnson56,MAC JONES,7527,QB,6.700000000000001,Played,44.0,1543
2024,10,lamjohnson56,JOSH PALMER,7670,WR,8.2,Played,31.0,2176
2024,10,lamjohnson56,ROMEO DOUBS,8121,WR,0,Did Not Play,0,2679
2024,10,lamjohnson56,ALEC PIERCE,8142,WR,27.2,Played,55.0,2353
2024,10,lamjohnson56,SAM HOWELL,8162,QB,0,Did Not Play,0,1682
2024,10,Team 9,DAVID NJOKU,4033,TE,0,Did Not Play,0,3378
2024,10,Team 9,DEUCE VAUGHN,9505,RB,0,Did Not Play,0,1062
2024,10,Team 9,EMANUEL WILSON,11435,RB,0,Did Not Play,0,1325
2024,10,Team 9,BUB MEANS,11748,WR,0,Did Not Play,0,1261
2024,10,Team 9,BO MELTON,8204,WR,0,Did Not Play,0,1085
2024,10,Team 9,RASHEEN ALI,11570,RB,0,Did Not Play,0,1088
2024,10,Team 9,RUSSELL WILSON,1234,QB,34.1,Played,78.0,2425
2024,10,Team 9,ADAM THIELEN,1689,WR,0,Did Not Play,0,1750
2024,10,Team 9,MALACHI CORLEY,11617,WR,1.4,Played,16.0,1632
2024,10,Team 9,TYLER BADIE,8208,RB,0,Did Not Play,0,908
2024,10,Team 9,LUKE MCCAFFREY,11650,WR,5.6000000000000005,Played,26.0,1949
2024,10,Team 9,WILL LEVIS,9999,QB,37.7,Played,54.0,1849
2024,10,Team 9,CALVIN AUSTIN,8125,WR,6.0,Played,35.0,1455
2024,10,Team 9,HENDON HOOKER,9998,QB,0,Did Not Play,0,1136
2024,10,Team 9,LADD MCCONKEY,11635,WR,12.4,Played,46.0,6371
2024,10,Team 9,ELIJAH MITCHELL,7561,RB,0,Did Not Play,0,1689
2024,10,Team 9,RONDALE MOORE,7601,WR,0,Did Not Play,0,1512
2024,10,Team 9,DYLAN LAUBE,11574,RB,0,Did Not Play,0,968
2024,10,connerstafford11,ROSCHON JOHNSON,10235,RB,1.2,Played,20.0,1890
2024,10,connerstafford11,JAYLEN WRIGHT,11643,RB,0.6000000000000001,Played,9.0,2675
2024,10,connerstafford11,KIMANI VIDAL,11647,RB,0,Did Not Play,0,1694
2024,10,connerstafford11,DEMARCUS ROBINSON,3286,WR,6.6000000000000005,Played,58.0,1127
2024,10,connerstafford11,JONNU SMITH,4144,TE,12.0,Played,23.0,2789
2024,10,connerstafford11,CHRISTIAN KIRK,4950,WR,0,Did Not Play,0,2796
2024,10,connerstafford11,NICK CHUBB,4988,RB,0,Did Not Play,0,1947
2024,10,connerstafford11,RAY RAY MCCLOUD,5096,WR,10.2,Played,77.0,1260
2024,10,connerstafford11,TYLER CONKLIN,5133,TE,2.6,Played,45.0,1316
2024,10,connerstafford11,ALLEN LAZARD,5185,WR,0,Did Not Play,0,924
2024,10,connerstafford11,DK METCALF,5846,WR,0,Did Not Play,0,4703
2024,10,connerstafford11,HOLLYWOOD BROWN,5848,WR,0,Did Not Play,0,
2024,10,connerstafford11,JOSH JACOBS,5850,RB,0,Did Not Play,0,4779
2024,10,connerstafford11,JUSTICE HILL,5995,RB,1.6,Played,22.0,1562
2024,10,connerstafford11,GARDNER MINSHEW,6011,QB,0,Did Not Play,0,1163
2024,10,connerstafford11,GABRIEL DAVIS,6943,WR,6.800000000000001,Played,38.0,1820
2024,11,tmjones212,JJ MCCARTHY,11565,QB,0,Did Not Play,0,5493
2024,11,tmjones212,WILL SHIPLEY,11577,RB,0,Played,0,1759
2024,11,tmjones212,BUCKY IRVING,11584,RB,0,Did Not Play,0,5640
2024,11,tmjones212,XAVIER WORTHY,11624,WR,23.6,Played,32.0,4790
2024,11,tmjones212,XAVIER LEGETTE,11626,WR,0,Did Not Play,0,2941
2024,11,tmjones212,DESHAUN WATSON,4017,QB,0,Did Not Play,0,927
2024,11,tmjones212,BOBBY OKEREKE,5944,LB,0,Did Not Play,0,
2024,11,tmjones212,DARNELL MOONEY,7090,WR,7.4,Played,34.0,2808
2024,11,tmjones212,JUSTIN FIELDS,7591,QB,3.4000000000000004,Played,3.0,3952
2024,11,tmjones212,PAT FREIERMUTH,7600,TE,4.800000000000001,Played,45.0,2807
2024,11,tmjones212,WANDALE ROBINSON,8126,WR,0,Did Not Play,0,2532
2024,11,tmjones212,TREYLON BURKS,8135,WR,0,Did Not Play,0,1419
2024,11,tmjones212,CHRISTIAN WATSON,8167,WR,38.0,Played,31.0,2660
2024,11,tmjones212,JORDAN ADDISON,9756,WR,21.200000000000003,Played,44.0,4839
2024,11,tmjones212,KENDRE MILLER,9757,RB,0,Did Not Play,0,2320
2024,11,BaoDown,DRAKE MAYE,11564,QB,37.6,Played,76.0,6760
2024,11,BaoDown,THEO JOHNSON,11597,TE,0,Did Not Play,0,2179
2024,11,BaoDown,ROMAN WILSON,11630,WR,0,Did Not Play,0,1982
2024,11,BaoDown,KEENAN ALLEN,1479,WR,12.200000000000001,Played,66.0,2085
2024,11,BaoDown,DEREK CARR,2028,QB,38.4,Played,56.0,2177
2024,11,BaoDown,TYLER LOCKETT,2374,WR,5.800000000000001,Played,47.0,1147
2024,11,BaoDown,STEFON DIGGS,2449,WR,0,Did Not Play,0,2808
2024,11,BaoDown,DALTON SCHULTZ,5001,TE,11.600000000000001,Played,48.0,2110
2024,11,BaoDown,KYLER MURRAY,5849,QB,0,Did Not Play,0,5608
2024,11,BaoDown,ZACK MOSS,6845,RB,0,Did Not Play,0,1685
2024,11,BaoDown,ANTOINE WINFIELD,6888,DB,0,Did Not Play,0,
2024,11,BaoDown,KHALIL HERBERT,7608,RB,0,Played,4.0,1384
2024,11,BaoDown,PAULSON ADEBO,7669,CB,0,Did Not Play,0,
2024,11,BaoDown,ISAIAH LIKELY,8131,TE,15.0,Played,30.0,3392
2024,11,BaoDown,BRIAN ROBINSON,8154,RB,21.400000000000002,Played,35.0,3215
2024,11,BaoDown,JAQUAN BRISKER,8323,DB,0,Did Not Play,0,
2024,11,BaoDown,AARON RODGERS,96,QB,31.8,Played,51.0,1658
2024,11,EBao,JAYDEN REED,10222,WR,11.600000000000001,Played,26.0,3717
2024,11,EBao,BLAKE CORUM,11586,RB,6.6000000000000005,Played,10.0,2785
2024,11,EBao,JALYNN POLK,11619,WR,0,Played,31.0,2066
2024,11,EBao,JERMAINE BURTON,11640,WR,2.6,Played,18.0,1623
2024,11,EBao,AMARI COOPER,2309,WR,13.0,Played,37.0,2285
2024,11,EBao,DAK PRESCOTT,3294,QB,0,Did Not Play,0,4711
2024,11,EBao,MIKE PITTMAN,6819,WR,14.200000000000001,Played,61.0,3446
2024,11,EBao,TREVOR LAWRENCE,7523,QB,0,Did Not Play,0,5590
2024,11,EBao,JAVONTE WILLIAMS,7588,RB,27.400000000000002,Played,32.0,2644
2024,11,EBao,CADE OTTON,8111,TE,0,Did Not Play,0,2824
2024,11,EBao,TREY MCBRIDE,8130,TE,0,Did Not Play,0,6584
2024,11,EBao,RACHAAD WHITE,8136,RB,0,Did Not Play,0,2786
2024,11,EBao,JAYLEN WARREN,8228,RB,17.6,Played,26.0,3098
2024,11,EBao,ANDY DALTON,829,QB,0,Did Not Play,0,697
2024,11,Halteclere,MIKE WILSON,10232,WR,0,Did Not Play,0,2196
2024,11,Halteclere,DALTON KINCAID,10236,TE,0,Did Not Play,0,3533
2024,11,Halteclere,JONATHON BROOKS,11583,RB,0,Did Not Play,0,2902
2024,11,Halteclere,TREY BENSON,11589,RB,0,Did Not Play,0,3364
2024,11,Halteclere,JALEN MCMILLAN,11618,WR,0,Did Not Play,0,3098
2024,11,Halteclere,BRENDEN RICE,11621,WR,0,Did Not Play,0,1171
2024,11,Halteclere,MALIK NABERS,11632,WR,0,Did Not Play,0,8575
2024,11,Halteclere,ISAAC GUERENDO,11651,RB,0,Played,2.0,2739
2024,11,Halteclere,DEVAUGHN VELE,11834,WR,17.200000000000003,Played,42.0,1633
2024,11,Halteclere,LOGAN WILSON,6880,LB,0,Did Not Play,0,
2024,11,Halteclere,ZACH WILSON,7538,QB,0,Did Not Play,0,1481
2024,11,Halteclere,JAHAN DOTSON,8119,WR,2.6,Played,29.0,1685
2024,11,Halteclere,MALIK WILLIS,8161,QB,0,Did Not Play,0,1641
2024,11,Halteclere,TYJAE SPEARS,9508,RB,3.6,Played,26.0,2872
2024,11,androooooo,DARIUS SLAYTON,6149,WR,0,Did Not Play,0,1688
2024,11,androooooo,CALEB WILLIAMS,11560,QB,37.1,Played,72.0,6758
2024,11,androooooo,MIKE MAYER,9482,TE,2.0,Played,34.0,2264
2024,11,androooooo,BRANDON AIYUK,6803,WR,0,Did Not Play,0,4220
2024,11,androooooo,CHRIS OLAVE,8144,WR,0,Did Not Play,0,4647
2024,11,androooooo,CAM AKERS,6938,RB,15.2,Played,27.0,1299
2024,11,androooooo,KEON COLEMAN,11637,WR,0,Did Not Play,0,3696
2024,11,androooooo,MARSHAWN LLOYD,11581,RB,0,Did Not Play,0,2379
2024,11,androooooo,TROY FRANKLIN,11627,WR,11.0,Played,27.0,2430
2024,11,androooooo,RASHID SHAHEED,8676,WR,0,Did Not Play,0,2903
2024,11,androooooo,ANDREI IOSIVAS,10226,WR,12.200000000000001,Played,56.0,2093
2024,11,androooooo,JULIUS CHESTNUT,8254,RB,0,Played,0,595
2024,11,androooooo,KEATON MITCHELL,9511,RB,0,Played,2.0,2041
2024,11,androooooo,JAKE HAENER,10215,QB,-0.4,Played,2.0,531
2024,11,androooooo,MASON TIPTON,11895,WR,0,Did Not Play,0,931
2024,11,androooooo,BUDDA BAKER,4081,DB,0,Did Not Play,0,
2024,11,androooooo,CHRIS GODWIN,4037,WR,0,Did Not Play,0,3938
2024,11,androooooo,JACOB COWING,11616,WR,0,Played,1.0,1388
2024,11,ShadyCommish88,TYSON BAGENT,11256,QB,0,Did Not Play,0,713
2024,11,ShadyCommish88,JALEN COKER,11646,WR,0,Did Not Play,0,2719
2024,11,ShadyCommish88,DAMEON PIERCE,8129,RB,0.4,Played,4.0,1388
2024,11,ShadyCommish88,MARVIN HARRISON,11628,WR,0,Did Not Play,0,6537
2024,11,ShadyCommish88,TREY LANCE,7610,QB,0,Did Not Play,0,970
2024,11,ShadyCommish88,AIDAN OCONNELL,10866,QB,0,Did Not Play,0,1373
2024,11,ShadyCommish88,TOMMY DEVITO,11292,QB,0,Did Not Play,0,670
2024,11,ShadyCommish88,MIKE PENIX,11559,QB,2.4000000000000004,Played,13.0,5398
2024,11,ShadyCommish88,TYRONE TRACY,11655,RB,0,Did Not Play,0,3480
2024,11,ShadyCommish88,TRE TUCKER,10213,WR,10.0,Played,58.0,1847
2024,11,ShadyCommish88,JUJU SMITH SCHUSTER,4040,WR,3.6,Played,20.0,1138
2024,11,ShadyCommish88,BRAELON ALLEN,11576,RB,1.2000000000000002,Played,9.0,3010
2024,11,ShadyCommish88,JORDAN MASON,8408,RB,2.6,Played,2.0,2855
2024,11,ShadyCommish88,BRYCE YOUNG,9228,QB,0,Did Not Play,0,4896
2024,11,ShadyCommish88,DONTAYVION WICKS,9486,WR,0,Played,16.0,2547
2024,11,ShadyCommish88,JORDAN TRAVIS,11567,QB,0,Did Not Play,0,1085
2024,11,ShadyCommish88,ISIAH PACHECO,8205,RB,0,Did Not Play,0,3073
2024,11,ShadyCommish88,ERICK ALL,11592,TE,0,Did Not Play,0,1717
2024,11,ShadyCommish88,BRANDIN COOKS,2197,WR,0,Did Not Play,0,1216
2024,11,ShadyCommish88,MALIK WASHINGTON,11610,WR,6.6000000000000005,Played,27.0,1859
2024,11,emanueljd3,SAM LAPORTA,10859,TE,0,Did Not Play,0,5361
2024,11,emanueljd3,AUDRIC ESTIME,11579,RB,8.0,Played,14.0,2235
2024,11,emanueljd3,JATAVION SANDERS,11600,TE,0,Did Not Play,0,2616
2024,11,emanueljd3,JAVON BAKER,11645,WR,0,Played,5.0,1672
2024,11,emanueljd3,MIKE EVANS,2216,WR,0,Did Not Play,0,3957
2024,11,emanueljd3,JAMES CONNER,4137,RB,0,Did Not Play,0,3186
2024,11,emanueljd3,NOAH BROWN,4234,WR,1.8,Played,51.0,1234
2024,11,emanueljd3,BAKER MAYFIELD,4892,QB,0,Did Not Play,0,5434
2024,11,emanueljd3,DJ MOORE,4983,WR,20.4,Played,68.0,4644
2024,11,emanueljd3,MARQUEZ VALDES SCANTLING,5086,WR,26.400000000000002,Played,39.0,998
2024,11,emanueljd3,DAVID MONTGOMERY,5892,RB,34.0,Played,31.0,3860
2024,11,emanueljd3,TRAVIS ETIENNE,7543,RB,9.600000000000001,Played,36.0,3168
2024,11,emanueljd3,RHAMONDRE STEVENSON,7611,RB,21.8,Played,58.0,2688
2024,11,emanueljd3,JAKE FERGUSON,8110,TE,4.2,Played,7.0,2840
2024,11,emanueljd3,JAMESON WILLIAMS,8148,WR,38.2,Played,51.0,4551
2024,11,lamjohnson56,DAVIS ALLEN,10214,TE,0,Played,34.0,999
2024,11,lamjohnson56,RASHEE RICE,10229,WR,0,Did Not Play,0,5411
2024,11,lamjohnson56,SPENCER RATTLER,11562,QB,0,Did Not Play,0,1875
2024,11,lamjohnson56,JARED WILEY,11595,TE,0,Did Not Play,0,1102
2024,11,lamjohnson56,BEN SINNOTT,11596,TE,0,Played,6.0,2647
2024,11,lamjohnson56,ADONAI MITCHELL,11625,WR,8.0,Played,12.0,2787
2024,11,lamjohnson56,ZACH ERTZ,1339,TE,23.4,Played,53.0,1836
2024,11,lamjohnson56,GEORGE KITTLE,4217,TE,0,Did Not Play,0,4037
2024,11,lamjohnson56,COOPER RUSH,4574,QB,40.8,Played,83.0,763
2024,11,lamjohnson56,DIONTAE JOHNSON,5937,WR,0,Played,11.0,1355
2024,11,lamjohnson56,AJ DILLON,6828,RB,0,Did Not Play,0,1187
2024,11,lamjohnson56,MAC JONES,7527,QB,11.200000000000001,Played,48.0,1543
2024,11,lamjohnson56,JOSH PALMER,7670,WR,6.6000000000000005,Played,51.0,2176
2024,11,lamjohnson56,TYLER ALLGEIER,8132,RB,0.8,Played,4.0,2582
2024,11,lamjohnson56,ALEC PIERCE,8142,WR,17.8,Played,56.0,2353
2024,11,lamjohnson56,SAM HOWELL,8162,QB,0,Did Not Play,0,1682
2024,11,Team 9,JUWAN JOHNSON,7002,TE,15.0,Played,34.0,1764
2024,11,Team 9,EMANUEL WILSON,11435,RB,3.4000000000000004,Played,3.0,1325
2024,11,Team 9,BUB MEANS,11748,WR,0,Did Not Play,0,1261
2024,11,Team 9,RASHEEN ALI,11570,RB,0,Did Not Play,0,1088
2024,11,Team 9,ADAM THIELEN,1689,WR,0,Did Not Play,0,1750
2024,11,Team 9,JONATHAN MINGO,10225,WR,0,Played,24.0,1464
2024,11,Team 9,MALACHI CORLEY,11617,WR,3.0,Played,12.0,1632
2024,11,Team 9,TYLER BADIE,8208,RB,0,Did Not Play,0,908
2024,11,Team 9,LUKE MCCAFFREY,11650,WR,0,Played,20.0,1949
2024,11,Team 9,WILL LEVIS,9999,QB,35.1,Played,59.0,1849
2024,11,Team 9,SEAN TUCKER,9506,RB,0,Did Not Play,0,1985
2024,11,Team 9,CALVIN AUSTIN,8125,WR,0.8,Played,26.0,1455
2024,11,Team 9,HENDON HOOKER,9998,QB,4.300000000000001,Played,16.0,1136
2024,11,Team 9,LADD MCCONKEY,11635,WR,34.6,Played,49.0,6371
2024,11,Team 9,ELIJAH MITCHELL,7561,RB,0,Did Not Play,0,1689
2024,11,Team 9,RONDALE MOORE,7601,WR,0,Did Not Play,0,1512
2024,11,Team 9,DANIEL JONES,5870,QB,0,Did Not Play,0,2368
2024,11,Team 9,DYLAN LAUBE,11574,RB,0,Did Not Play,0,968
2024,11,connerstafford11,ROSCHON JOHNSON,10235,RB,15.200000000000001,Played,30.0,1890
2024,11,connerstafford11,RICKY PEARSALL,11638,WR,0,Played,37.0,4079
2024,11,connerstafford11,JAYLEN WRIGHT,11643,RB,2.2,Played,18.0,2675
2024,11,connerstafford11,KIMANI VIDAL,11647,RB,0,Did Not Play,0,1694
2024,11,connerstafford11,JOE FLACCO,19,QB,0,Did Not Play,0,1357
2024,11,connerstafford11,RAHEEM MOSTERT,2749,RB,-0.4,Played,10.0,1056
2024,11,connerstafford11,DEMARCUS ROBINSON,3286,WR,5.800000000000001,Played,39.0,1127
2024,11,connerstafford11,CHRISTIAN KIRK,4950,WR,0,Did Not Play,0,2796
2024,11,connerstafford11,ALLEN LAZARD,5185,WR,0,Did Not Play,0,924
2024,11,connerstafford11,HOLLYWOOD BROWN,5848,WR,0,Did Not Play,0,
2024,11,connerstafford11,JUSTICE HILL,5995,RB,13.2,Played,30.0,1562
2024,11,connerstafford11,GARDNER MINSHEW,6011,QB,37.6,Played,65.0,1163
2024,11,connerstafford11,GABRIEL DAVIS,6943,WR,1.6,Played,26.0,1820
2024,11,connerstafford11,CHUBA HUBBARD,7594,RB,0,Did Not Play,0,4108
2024,11,connerstafford11,TANK BIGSBY,9225,RB,0,Did Not Play,0,2951
2024,12,tmjones212,JJ MCCARTHY,11565,QB,0,Did Not Play,0,5493
2024,12,tmjones212,WILL SHIPLEY,11577,RB,0,Played,0,1759
2024,12,tmjones212,BRIAN THOMAS,11631,WR,0,Did Not Play,0,7584
2024,12,tmjones212,DESHAUN WATSON,4017,QB,0,Did Not Play,0,927
2024,12,tmjones212,QUINCY WILLIAMS,6214,LB,0,Did Not Play,0,
2024,12,tmjones212,TEE HIGGINS,6801,WR,0,Did Not Play,0,5575
2024,12,tmjones212,DARNELL MOONEY,7090,WR,0,Did Not Play,0,2808
2024,12,tmjones212,JUSTIN FIELDS,7591,QB,5.2,Played,7.0,3952
2024,12,tmjones212,PAT FREIERMUTH,7600,TE,15.8,Played,44.0,2807
2024,12,tmjones212,DRAKE LONDON,8112,WR,0,Did Not Play,0,6559
2024,12,tmjones212,KHALIL SHAKIR,8134,WR,0,Did Not Play,0,3726
2024,12,tmjones212,TREYLON BURKS,8135,WR,0,Did Not Play,0,1419
2024,12,tmjones212,CHRISTIAN WATSON,8167,WR,0.8,Played,47.0,2660
2024,12,tmjones212,BIJAN ROBINSON,9509,RB,0,Did Not Play,0,8145
2024,12,tmjones212,KENDRE MILLER,9757,RB,0,Did Not Play,0,2320
2024,12,BaoDown,DRAKE MAYE,11564,QB,27.400000000000002,Played,69.0,6760
2024,12,BaoDown,BREECE HALL,8155,RB,0,Did Not Play,0,5578
2024,12,BaoDown,DALTON SCHULTZ,5001,TE,6.0,Played,46.0,2110
2024,12,BaoDown,ALVIN KAMARA,4035,RB,0,Did Not Play,0,3584
2024,12,BaoDown,PAULSON ADEBO,7669,CB,0,Did Not Play,0,
2024,12,BaoDown,ZACK MOSS,6845,RB,0,Did Not Play,0,1685
2024,12,BaoDown,STEFON DIGGS,2449,WR,0,Did Not Play,0,2808
2024,12,BaoDown,JAQUAN BRISKER,8323,DB,0,Did Not Play,0,
2024,12,BaoDown,FOYESADE OLUOKUN,5332,LB,0,Did Not Play,0,
2024,12,BaoDown,ROQUAN SMITH,4960,LB,0,Did Not Play,0,
2024,12,BaoDown,DEREK CARR,2028,QB,0,Did Not Play,0,2177
2024,12,BaoDown,BRANDON ALLEN,3357,QB,19.900000000000002,Played,49.0,
2024,12,BaoDown,THEO JOHNSON,11597,TE,10.8,Played,43.0,2179
2024,12,BaoDown,ROMAN WILSON,11630,WR,0,Did Not Play,0,1982
2024,12,BaoDown,AARON RODGERS,96,QB,0,Did Not Play,0,1658
2024,12,BaoDown,JAMARR CHASE,7564,WR,0,Did Not Play,0,9999
2024,12,BaoDown,ISAIAH LIKELY,8131,TE,0,Played,35.0,3392
2024,12,BaoDown,MATTHEW STAFFORD,421,QB,39.3,Played,64.0,3093
2024,12,EBao,JAYDEN REED,10222,WR,8.2,Played,36.0,3717
2024,12,EBao,JALYNN POLK,11619,WR,2.4000000000000004,Played,23.0,2066
2024,12,EBao,JERMAINE BURTON,11640,WR,0,Did Not Play,0,1623
2024,12,EBao,AMARI COOPER,2309,WR,0,Did Not Play,0,2285
2024,12,EBao,DAK PRESCOTT,3294,QB,0,Did Not Play,0,4711
2024,12,EBao,JOE BURROW,6770,QB,0,Did Not Play,0,8400
2024,12,EBao,MIKE PITTMAN,6819,WR,25.200000000000003,Played,41.0,3446
2024,12,EBao,JAUAN JENNINGS,7049,WR,13.0,Played,45.0,3273
2024,12,EBao,TREVOR LAWRENCE,7523,QB,0,Did Not Play,0,5590
2024,12,EBao,KYLE PITTS,7553,TE,0,Did Not Play,0,3387
2024,12,EBao,JAMIEN SHERWOOD,7841,LB,0,Did Not Play,0,
2024,12,EBao,CADE OTTON,8111,TE,7.0,Played,53.0,2824
2024,12,EBao,RACHAAD WHITE,8136,RB,16.4,Played,32.0,2786
2024,12,EBao,JAYLEN WARREN,8228,RB,21.8,Played,39.0,3098
2024,12,Halteclere,MIKE WILSON,10232,WR,12.8,Played,48.0,2196
2024,12,Halteclere,DALTON KINCAID,10236,TE,0,Did Not Play,0,3533
2024,12,Halteclere,JONATHON BROOKS,11583,RB,1.4000000000000001,Played,5.0,2902
2024,12,Halteclere,TREY BENSON,11589,RB,3.6,Played,9.0,3364
